PC Timestamp (YYYY-MM-DD    HH:MM:SS.SSS),accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,pitch,setPoint,output,kP,kI,kD
2017-02-01    17:46:12.259,-0.05,-0.39,9.9,-0.04,-0.0,0.21,-15.75,-1.56,-22.69,3.0,1.0,79.62,37.0,0.0,0.9
2017-02-01    17:46:12.270,-0.41,-0.34,10.29,-0.01,-0.01,0.17,-15.5,-1.56,-22.25,2.94,1.0,66.06,37.0,0.0,0.9
2017-02-01    17:46:12.283,-0.23,-0.26,10.32,0.0,-0.01,0.15,-15.5,-1.56,-22.25,2.94,1.0,71.69,37.0,0.0,0.9
2017-02-01    17:46:12.296,-0.28,-0.23,9.94,-0.01,-0.02,0.21,-15.5,-1.56,-22.25,2.94,1.0,71.69,37.0,0.0,0.9
2017-02-01    17:46:12.309,-0.47,-0.8,10.21,0.02,0.0,0.18,-15.5,-1.56,-22.25,2.94,1.0,71.69,37.0,0.0,0.9
2017-02-01    17:46:12.320,-0.09,-0.25,10.01,0.01,0.0,0.16,-14.75,-1.87,-22.25,2.87,1.0,63.75,37.0,0.0,0.9
2017-02-01    17:46:12.333,-0.24,-0.65,10.29,-0.05,-0.0,0.18,-14.75,-1.87,-22.25,2.94,1.0,77.31,37.0,0.0,0.9
2017-02-01    17:46:12.347,0.03,-0.76,9.81,0.01,-0.01,0.14,-14.75,-1.87,-22.25,2.94,1.0,71.69,37.0,0.0,0.9
2017-02-01    17:46:12.359,-0.49,-1.59,10.17,-0.05,-0.01,0.18,-14.75,-1.87,-22.25,2.94,1.0,71.69,37.0,0.0,0.9
2017-02-01    17:46:12.370,-0.48,-0.53,9.82,-0.08,0.01,0.19,-16.19,-0.75,-22.56,3.0,1.0,79.62,37.0,0.0,0.9
2017-02-01    17:46:12.385,-0.11,-1.1,10.44,-0.03,-0.0,0.16,-16.19,-0.75,-22.56,3.0,1.0,74.0,37.0,0.0,0.9
2017-02-01    17:46:12.398,-0.35,-1.4,10.07,-0.04,-0.03,0.24,-16.19,-0.75,-22.56,3.0,1.0,74.0,37.0,0.0,0.9
2017-02-01    17:46:12.409,-0.11,-1.37,9.63,-0.04,-0.01,0.21,-16.19,-0.75,-22.56,3.06,1.0,81.94,37.0,0.0,0.9
2017-02-01    17:46:12.421,0.21,-1.06,10.21,-0.03,-0.01,0.19,-15.06,0.69,-22.0,3.06,1.0,76.31,37.0,0.0,0.9
2017-02-01    17:46:12.435,-0.66,-1.53,10.18,-0.02,-0.01,0.19,-15.06,0.69,-22.0,3.06,1.0,76.31,37.0,0.0,0.9
2017-02-01    17:46:12.448,-0.04,0.57,9.85,0.01,-0.01,0.14,-15.06,0.69,-22.0,3.06,1.0,76.31,37.0,0.0,0.9
2017-02-01    17:46:12.459,-0.45,-2.55,10.0,0.09,-0.03,0.18,-15.06,0.69,-22.0,3.0,1.0,68.38,37.0,0.0,0.9
2017-02-01    17:46:12.471,-0.51,-1.92,10.06,0.07,-0.01,0.23,-14.75,-0.37,-21.56,3.0,1.0,74.0,37.0,0.0,0.9
2017-02-01    17:46:12.485,0.42,-0.69,10.14,0.09,0.01,0.11,-14.75,-0.37,-21.56,2.94,1.0,66.06,37.0,0.0,0.9
2017-02-01    17:46:12.498,-0.38,-1.76,9.79,0.09,-0.02,0.06,-14.75,-0.37,-21.56,2.87,1.0,63.75,37.0,0.0,0.9
2017-02-01    17:46:12.510,-0.29,-0.77,9.77,0.08,0.01,-0.01,-14.75,-0.37,-21.56,2.75,1.0,53.5,37.0,0.0,0.9
2017-02-01    17:46:12.521,-0.28,-1.46,9.95,0.07,0.02,-0.04,-15.19,-1.5,-23.69,2.75,1.0,64.75,37.0,0.0,0.9
2017-02-01    17:46:12.535,-0.53,-1.35,9.89,0.05,0.01,-0.04,-15.19,-1.5,-23.69,2.69,1.0,56.81,37.0,0.0,0.9
2017-02-01    17:46:12.548,-0.36,-1.18,10.01,-0.01,0.01,-0.12,-15.19,-1.5,-23.69,2.69,1.0,62.44,37.0,0.0,0.9
2017-02-01    17:46:12.560,0.02,-1.13,9.91,-0.01,0.01,-0.17,-15.19,-1.5,-23.69,2.69,1.0,62.44,37.0,0.0,0.9
2017-02-01    17:46:12.572,-0.18,-1.14,9.93,-0.03,0.01,-0.18,-16.56,-0.37,-24.69,2.81,1.0,78.31,37.0,0.0,0.9
2017-02-01    17:46:12.585,-0.04,-1.36,10.06,-0.04,0.01,-0.18,-16.56,-0.37,-24.69,2.87,1.0,75.0,37.0,0.0,0.9
2017-02-01    17:46:12.598,-0.07,-1.15,9.84,-0.04,0.02,-0.18,-16.56,-0.37,-24.69,2.87,1.0,69.37,37.0,0.0,0.9
2017-02-01    17:46:12.610,-0.54,-0.78,10.04,0.0,0.01,-0.16,-16.56,-0.37,-24.69,2.94,1.0,77.31,37.0,0.0,0.9
2017-02-01    17:46:12.622,-0.23,-1.35,10.11,0.09,0.02,-0.14,-15.56,0.25,-23.0,2.87,1.0,63.75,37.0,0.0,0.9
2017-02-01    17:46:12.635,-0.04,-1.07,9.94,0.15,0.03,-0.14,-15.56,0.25,-23.0,2.81,1.0,61.44,37.0,0.0,0.9
2017-02-01    17:46:12.648,-0.12,-0.94,9.87,0.23,0.01,-0.12,-15.56,0.25,-23.0,2.75,1.0,59.13,37.0,0.0,0.9
2017-02-01    17:46:12.660,-0.38,-1.35,9.86,0.33,0.01,-0.06,-15.56,0.25,-23.0,2.44,1.0,25.06,37.0,0.0,0.9
2017-02-01    17:46:12.671,-0.62,-1.26,9.88,0.32,0.01,0.01,-14.75,-0.06,-22.25,2.31,1.0,37.31,37.0,0.0,0.9
2017-02-01    17:46:12.686,-0.23,-0.16,10.2,0.3,0.01,-0.03,-14.75,-0.06,-22.25,2.12,1.0,24.75,37.0,0.0,0.9
2017-02-01    17:46:12.699,-0.15,-0.97,9.98,0.3,0.0,-0.07,-14.75,-0.06,-22.25,1.94,1.0,17.81,37.0,0.0,0.9
2017-02-01    17:46:12.710,-0.17,0.16,9.97,0.22,-0.01,-0.09,-14.75,-0.06,-22.25,1.69,1.0,2.94,37.0,0.0,0.9
2017-02-01    17:46:12.722,-0.1,-0.56,10.08,0.16,0.01,-0.04,-16.25,-0.37,-25.69,1.62,1.0,17.5,37.0,0.0,0.9
2017-02-01    17:46:12.736,0.19,-0.45,10.26,0.14,0.01,0.02,-16.25,-0.37,-25.69,1.5,1.0,7.25,37.0,0.0,0.9
2017-02-01    17:46:12.749,-0.42,-0.54,9.83,0.13,0.0,0.01,-16.25,-0.37,-25.69,1.44,1.0,10.56,37.0,0.0,0.9
2017-02-01    17:46:12.760,-0.35,-0.19,10.04,0.13,0.01,0.0,-16.25,-0.37,-25.69,1.31,1.0,0.31,37.0,0.0,0.9
2017-02-01    17:46:12.772,-0.39,-0.44,10.08,0.13,-0.0,0.02,-16.25,-0.75,-25.69,1.25,1.0,3.63,37.0,0.0,0.9
2017-02-01    17:46:12.786,-0.21,-0.3,10.05,0.14,-0.0,0.01,-16.25,-0.75,-25.69,1.19,1.0,1.31,37.0,0.0,0.9
2017-02-01    17:46:12.799,-0.07,-0.38,9.88,0.14,0.0,0.01,-16.25,-0.75,-25.69,1.06,1.0,-8.94,37.0,0.0,0.9
2017-02-01    17:46:12.811,-0.3,-0.36,10.04,0.14,-0.01,0.03,-16.25,-0.75,-25.69,0.94,1.0,-13.56,37.0,0.0,0.9
2017-02-01    17:46:12.822,-0.26,-0.36,10.09,0.14,0.01,0.05,-15.56,-1.06,-25.69,0.88,1.0,-10.25,37.0,0.0,0.9
2017-02-01    17:46:12.835,-0.31,-0.3,10.12,0.14,0.01,0.05,-15.56,-1.06,-25.69,0.81,1.0,-12.56,37.0,0.0,0.9
2017-02-01    17:46:12.849,-0.11,-0.23,9.94,0.16,-0.01,0.04,-15.56,-1.06,-25.69,0.75,1.0,-14.87,37.0,0.0,0.9
2017-02-01    17:46:12.861,-0.12,-0.24,9.92,0.17,0.0,0.04,-15.56,-1.06,-25.69,0.69,1.0,-17.19,37.0,0.0,0.9
2017-02-01    17:46:12.872,-0.13,-0.31,10.02,0.19,0.01,0.02,-17.37,-0.25,-25.37,0.5,1.0,-35.37,37.0,0.0,0.9
2017-02-01    17:46:12.884,-0.26,-0.22,10.0,0.2,0.01,0.0,-17.37,-0.25,-25.37,0.37,1.0,-34.37,37.0,0.0,0.9
2017-02-01    17:46:12.898,-0.31,-0.23,9.87,0.22,0.0,-0.01,-17.37,-0.25,-25.37,0.25,1.0,-39.0,37.0,0.0,0.9
2017-02-01    17:46:12.911,-0.22,-0.15,9.98,0.25,0.01,-0.04,-17.37,-0.25,-25.37,0.13,1.0,-43.62,37.0,0.0,0.9
2017-02-01    17:46:12.922,-0.2,-0.23,10.09,0.24,0.0,-0.03,-15.56,-0.69,-25.25,-0.06,1.0,-40.31,37.0,0.0,0.9
2017-02-01    17:46:12.935,-0.26,-0.01,10.08,0.22,-0.0,0.01,-15.56,-0.69,-25.25,-0.13,1.0,-26.75,37.0,0.0,0.9
2017-02-01    17:46:12.949,-0.25,0.02,9.87,0.21,-0.0,0.04,-15.56,-0.69,-25.25,-0.25,1.0,-16.5,37.0,0.0,0.9
2017-02-01    17:46:12.962,-0.36,-0.08,10.03,0.15,-0.0,0.12,-15.56,-0.69,-25.25,-0.37,1.0,-11.88,37.0,0.0,0.9
2017-02-01    17:46:12.973,-0.22,-0.15,10.03,0.22,0.01,0.07,-15.56,-2.06,-24.87,-0.56,1.0,0.69,37.0,0.0,0.9
2017-02-01    17:46:12.985,-0.37,-0.15,10.09,0.24,0.01,0.04,-15.56,-2.06,-24.87,-0.69,1.0,-0.31,37.0,0.0,0.9
2017-02-01    17:46:12.999,-0.18,-0.03,9.87,0.28,0.01,-0.01,-15.56,-2.06,-24.87,-0.81,1.0,4.31,37.0,0.0,0.9
2017-02-01    17:46:13.011,-0.21,-0.02,9.89,0.34,0.01,-0.05,-15.56,-2.06,-24.87,-0.94,1.0,8.94,37.0,0.0,0.9
2017-02-01    17:46:13.023,-0.23,0.0,10.12,0.35,0.01,-0.06,-16.25,-1.75,-25.0,-1.31,1.0,45.31,37.0,0.0,0.9
2017-02-01    17:46:13.035,-0.33,0.17,9.98,0.33,0.01,-0.03,-16.25,-1.75,-25.0,-1.5,1.0,35.37,37.0,0.0,0.9
2017-02-01    17:46:13.049,-0.29,0.11,9.79,0.33,0.0,-0.0,-16.25,-1.75,-25.0,-1.69,1.0,42.31,37.0,0.0,0.9
2017-02-01    17:46:13.061,-0.23,0.26,10.06,0.34,0.01,0.02,-16.25,-1.75,-25.0,-1.81,1.0,41.31,37.0,0.0,0.9
2017-02-01    17:46:13.073,-0.29,-1.69,10.15,0.29,0.01,-0.02,-17.0,-2.5,-24.56,-2.19,1.0,77.69,37.0,0.0,0.9
2017-02-01    17:46:13.087,-0.44,0.72,10.03,0.22,0.0,-0.06,-17.0,-2.5,-24.56,-2.31,1.0,59.81,37.0,0.0,0.9
2017-02-01    17:46:13.100,0.02,0.78,10.09,0.21,0.01,0.03,-17.0,-2.5,-24.56,-2.37,1.0,56.5,37.0,0.0,0.9
2017-02-01    17:46:13.112,-0.66,0.54,10.06,0.09,0.01,-0.01,-17.0,-2.5,-24.56,-2.56,1.0,74.69,37.0,0.0,0.9
2017-02-01    17:46:13.124,0.1,0.94,10.49,0.04,-0.01,0.03,-15.88,-2.75,-23.56,-2.56,1.0,57.81,37.0,0.0,0.9
2017-02-01    17:46:13.138,-0.49,-0.41,10.26,0.04,0.01,0.03,-15.88,-2.75,-23.56,-2.56,1.0,57.81,37.0,0.0,0.9
2017-02-01    17:46:13.151,-0.25,0.46,9.92,-0.03,0.0,0.02,-15.88,-2.75,-23.56,-2.62,1.0,65.75,37.0,0.0,0.9
2017-02-01    17:46:13.162,-0.04,-0.02,10.28,-0.03,0.01,0.03,-15.88,-2.75,-23.56,-2.56,1.0,52.19,37.0,0.0,0.9
2017-02-01    17:46:13.176,0.11,0.44,10.06,-0.01,0.02,-0.0,-15.88,-3.56,-23.37,-2.56,1.0,57.81,37.0,0.0,0.9
2017-02-01    17:46:13.190,-0.26,-0.26,9.9,-0.03,0.02,-0.01,-15.88,-3.56,-23.37,-2.56,1.0,57.81,37.0,0.0,0.9
2017-02-01    17:46:13.202,-0.41,0.61,9.91,-0.04,0.01,0.04,-15.88,-3.56,-23.37,-2.56,1.0,57.81,37.0,0.0,0.9
2017-02-01    17:46:13.213,-0.33,0.28,9.98,-0.01,0.01,0.03,-15.88,-3.56,-23.37,-2.5,1.0,49.88,37.0,0.0,0.9
2017-02-01    17:46:13.228,-0.38,-0.37,10.2,-0.0,0.01,0.0,-15.56,-3.56,-22.69,-2.5,1.0,55.5,37.0,0.0,0.9
2017-02-01    17:46:13.241,-0.34,0.4,10.05,-0.0,0.01,0.02,-15.56,-3.56,-22.69,-2.5,1.0,55.5,37.0,0.0,0.9
2017-02-01    17:46:13.252,-0.05,0.31,10.02,0.01,0.01,0.04,-15.56,-3.56,-22.69,-2.5,1.0,55.5,37.0,0.0,0.9
2017-02-01    17:46:13.264,-0.31,-0.6,10.1,0.03,0.0,0.01,-15.56,-3.56,-22.69,-2.44,1.0,47.56,37.0,0.0,0.9
2017-02-01    17:46:13.275,-0.16,0.37,10.06,0.05,0.0,-0.04,-15.19,-3.87,-23.75,-2.44,1.0,53.19,37.0,0.0,0.9
2017-02-01    17:46:13.289,-0.29,0.23,9.91,0.05,0.01,-0.02,-15.19,-3.87,-23.75,-2.44,1.0,53.19,37.0,0.0,0.9
2017-02-01    17:46:13.301,-0.38,0.69,9.9,0.1,0.01,-0.03,-15.19,-3.87,-23.75,-2.5,1.0,61.12,37.0,0.0,0.9
2017-02-01    17:46:13.313,-0.11,-0.04,10.17,0.1,0.01,-0.01,-15.19,-3.87,-23.75,-2.56,1.0,63.44,37.0,0.0,0.9
2017-02-01    17:46:13.325,-0.01,0.33,9.84,0.11,-0.0,-0.02,-15.56,-3.87,-22.75,-2.62,1.0,65.75,37.0,0.0,0.9
2017-02-01    17:46:13.339,-0.33,0.08,10.01,0.13,0.0,-0.03,-15.56,-3.87,-22.75,-2.75,1.0,76.0,37.0,0.0,0.9
2017-02-01    17:46:13.352,-0.23,0.75,10.08,0.13,0.0,-0.03,-15.56,-3.87,-22.75,-2.81,1.0,72.69,37.0,0.0,0.9
2017-02-01    17:46:13.363,-0.18,-0.5,10.05,0.14,-0.0,-0.01,-15.56,-3.87,-22.75,-2.87,1.0,75.0,37.0,0.0,0.9
2017-02-01    17:46:13.375,-0.55,0.13,9.72,0.15,0.0,-0.04,-17.0,-5.06,-21.87,-2.94,1.0,77.31,37.0,0.0,0.9
2017-02-01    17:46:13.388,-0.28,0.19,10.25,0.11,0.0,-0.03,-17.0,-5.06,-21.87,-2.94,1.0,71.69,37.0,0.0,0.9
2017-02-01    17:46:13.401,-0.42,-0.11,9.95,0.09,0.0,-0.04,-17.0,-5.06,-21.87,-3.0,1.0,79.62,37.0,0.0,0.9
2017-02-01    17:46:13.413,-0.45,0.92,9.9,0.09,-0.0,-0.08,-17.0,-5.06,-21.87,-3.12,1.0,89.87,37.0,0.0,0.9
2017-02-01    17:46:13.425,0.0,-0.27,10.07,0.07,0.0,-0.05,-14.06,-4.37,-22.19,-3.12,1.0,78.62,37.0,0.0,0.9
2017-02-01    17:46:13.439,-0.3,-0.07,9.73,0.1,0.0,-0.06,-14.06,-4.37,-22.19,-3.19,1.0,86.56,37.0,0.0,0.9
2017-02-01    17:46:13.452,-0.26,-0.56,10.02,0.02,-0.0,-0.07,-14.06,-4.37,-22.19,-3.06,1.0,65.06,37.0,0.0,0.9
2017-02-01    17:46:13.464,-0.4,-0.41,10.1,0.02,-0.01,-0.05,-14.06,-4.37,-22.19,-3.0,1.0,68.38,37.0,0.0,0.9
2017-02-01    17:46:13.475,-0.28,0.33,10.3,0.02,-0.0,-0.05,-13.69,-5.5,-22.25,-3.0,1.0,74.0,37.0,0.0,0.9
2017-02-01    17:46:13.490,-0.43,0.33,9.82,0.03,0.0,-0.06,-13.69,-5.5,-22.25,-3.06,1.0,81.94,37.0,0.0,0.9
2017-02-01    17:46:13.503,-0.64,-0.32,9.98,0.07,-0.01,-0.09,-13.69,-5.5,-22.25,-3.06,1.0,76.31,37.0,0.0,0.9
2017-02-01    17:46:13.514,0.23,0.57,9.93,0.07,-0.02,-0.11,-13.69,-5.5,-22.25,-3.12,1.0,84.25,37.0,0.0,0.9
2017-02-01    17:46:13.526,-0.41,0.33,10.22,0.07,-0.0,-0.1,-15.5,-5.56,-22.69,-3.19,1.0,86.56,37.0,0.0,0.9
2017-02-01    17:46:13.540,-0.27,-0.09,10.01,0.1,-0.01,-0.12,-15.5,-5.56,-22.69,-3.19,1.0,80.94,37.0,0.0,0.9
2017-02-01    17:46:13.553,-0.22,0.05,10.12,0.12,-0.03,-0.11,-15.5,-5.56,-22.69,-3.25,1.0,88.87,37.0,0.0,0.9
2017-02-01    17:46:13.564,-0.41,0.26,10.03,0.1,-0.02,-0.09,-15.5,-5.56,-22.69,-3.37,1.0,99.12,37.0,0.0,0.9
2017-02-01    17:46:13.576,-0.11,0.69,10.0,0.1,-0.02,-0.08,-15.75,-5.87,-21.75,-3.37,1.0,87.87,37.0,0.0,0.9
2017-02-01    17:46:13.590,-0.24,-0.36,9.89,0.12,-0.02,-0.08,-15.75,-5.87,-21.75,-3.44,1.0,95.81,37.0,0.0,0.9
2017-02-01    17:46:13.603,-0.15,0.11,10.19,0.1,-0.02,-0.16,-15.75,-5.87,-21.75,-3.56,1.0,106.06,37.0,0.0,0.9
2017-02-01    17:46:13.615,-0.2,0.67,10.27,0.06,-0.01,-0.13,-15.75,-5.87,-21.75,-3.56,1.0,94.81,37.0,0.0,0.9
2017-02-01    17:46:13.626,-0.25,0.57,9.77,0.11,-0.0,-0.1,-13.25,-5.56,-21.06,-3.62,1.0,102.75,37.0,0.0,0.9
2017-02-01    17:46:13.641,-0.29,-0.52,9.86,0.15,-0.01,-0.14,-13.25,-5.56,-21.06,-3.69,1.0,105.06,37.0,0.0,0.9
2017-02-01    17:46:13.653,-0.31,0.35,10.14,0.07,-0.02,-0.1,-13.25,-5.56,-21.06,-3.75,1.0,107.37,37.0,0.0,0.9
2017-02-01    17:46:13.665,0.52,3.87,11.17,0.04,0.02,-0.1,-13.25,-5.56,-21.06,-3.75,1.0,101.75,37.0,0.0,0.9
2017-02-01    17:46:13.677,-1.35,0.67,9.25,-0.03,0.03,-0.15,-14.0,-7.0,-21.19,-3.75,1.0,101.75,37.0,0.0,0.9
2017-02-01    17:46:13.691,-0.78,2.14,9.0,-0.19,-0.01,-0.21,-14.0,-7.0,-21.19,-3.62,1.0,85.88,37.0,0.0,0.9
2017-02-01    17:46:13.704,-0.34,1.09,9.83,-0.5,-0.04,-0.17,-14.0,-7.0,-21.19,-3.44,1.0,73.31,37.0,0.0,0.9
2017-02-01    17:46:13.715,0.0,0.9,10.34,-0.59,-0.01,-0.25,-14.0,-7.0,-21.19,-2.81,1.0,10.81,37.0,0.0,0.9
2017-02-01    17:46:13.727,-0.31,2.03,10.13,-0.69,-0.02,-0.32,-15.56,-6.75,-20.06,-2.44,1.0,19.44,37.0,0.0,0.9
2017-02-01    17:46:13.741,-0.22,1.83,9.67,-0.75,-0.02,-0.32,-15.56,-6.75,-20.06,-2.06,1.0,5.56,37.0,0.0,0.9
2017-02-01    17:46:13.754,-0.07,1.58,10.21,-0.85,0.02,-0.43,-15.56,-6.75,-20.06,-1.56,1.0,-24.19,37.0,0.0,0.9
2017-02-01    17:46:13.766,-0.12,1.55,10.6,-0.85,-0.01,-0.48,-15.56,-6.75,-20.06,-0.62,1.0,-98.25,37.0,0.0,0.9
2017-02-01    17:46:13.778,-0.56,1.07,10.07,-0.89,-0.02,-0.49,-15.19,-5.25,-23.69,-0.13,1.0,-77.37,37.0,0.0,0.9
2017-02-01    17:46:13.792,-0.45,1.31,9.55,-0.88,0.01,-0.55,-15.19,-5.25,-23.69,0.25,1.0,-16.5,37.0,0.0,0.9
2017-02-01    17:46:13.804,-0.05,6.59,9.64,-0.55,-0.01,-0.64,-15.19,-5.25,-23.69,0.75,1.0,35.75,37.0,0.0,0.9
2017-02-01    17:46:13.816,-0.81,4.6,10.21,-0.17,0.0,-0.29,-15.19,-5.25,-23.69,1.12,1.0,38.37,37.0,0.0,0.9
2017-02-01    17:46:13.827,-0.27,-0.4,9.95,0.22,0.02,-0.06,-15.88,-4.56,-17.19,1.06,1.0,-3.31,37.0,0.0,0.9
2017-02-01    17:46:13.841,0.77,0.97,10.93,0.44,0.01,-0.19,-15.88,-4.56,-17.19,0.81,1.0,-29.44,37.0,0.0,0.9
2017-02-01    17:46:13.854,0.0,0.33,10.1,0.27,0.0,-0.25,-15.88,-4.56,-17.19,0.62,1.0,-30.75,37.0,0.0,0.9
2017-02-01    17:46:13.865,-0.32,0.08,9.81,0.17,0.0,-0.26,-15.88,-4.56,-17.19,0.44,1.0,-37.69,37.0,0.0,0.9
2017-02-01    17:46:13.877,-0.24,0.42,10.17,0.08,-0.01,-0.26,-16.19,-4.0,-23.69,0.37,1.0,-28.75,37.0,0.0,0.9
2017-02-01    17:46:13.892,-0.59,0.55,10.14,-0.01,0.0,-0.25,-16.19,-4.0,-23.69,0.37,1.0,-23.12,37.0,0.0,0.9
2017-02-01    17:46:13.904,-0.24,0.37,9.61,-0.4,-0.02,0.04,-16.19,-4.0,-23.69,0.5,1.0,-7.25,37.0,0.0,0.9
2017-02-01    17:46:13.916,-0.2,0.38,10.08,-0.36,-0.02,-0.01,-16.19,-4.0,-23.69,0.88,1.0,29.12,37.0,0.0,0.9
2017-02-01    17:46:13.928,-0.09,-0.49,10.23,-0.41,-0.0,-0.01,-15.5,-5.5,-23.75,1.12,1.0,27.12,37.0,0.0,0.9
2017-02-01    17:46:13.942,-0.08,-0.84,10.28,-0.44,0.0,-0.1,-15.5,-5.5,-23.75,1.37,1.0,36.37,37.0,0.0,0.9
2017-02-01    17:46:13.954,-0.51,-0.07,10.06,-0.42,0.01,-0.09,-15.5,-5.5,-23.75,1.56,1.0,37.69,37.0,0.0,0.9
2017-02-01    17:46:13.966,-0.18,0.25,10.1,-0.4,0.01,-0.05,-15.5,-5.5,-23.75,2.06,1.0,84.31,37.0,0.0,0.9
2017-02-01    17:46:13.978,-0.31,-0.27,9.92,-0.43,-0.0,0.02,-15.06,-3.25,-24.75,2.25,1.0,63.12,37.0,0.0,0.9
2017-02-01    17:46:13.992,-0.16,-0.21,9.95,-0.44,-0.02,0.05,-15.06,-3.25,-24.75,2.5,1.0,78.0,37.0,0.0,0.9
2017-02-01    17:46:14.005,-0.36,0.4,10.19,-0.29,0.0,-0.01,-15.06,-3.25,-24.75,2.75,1.0,87.25,37.0,0.0,0.9
2017-02-01    17:46:14.016,-0.22,-1.81,10.35,0.02,0.0,-0.02,-15.06,-3.25,-24.75,2.87,1.0,80.62,37.0,0.0,0.9
2017-02-01    17:46:14.028,-0.9,-0.35,9.98,0.11,-0.0,0.01,-15.75,-4.06,-22.87,2.81,1.0,61.44,37.0,0.0,0.9
2017-02-01    17:46:14.042,-0.71,-0.25,9.75,0.1,-0.0,0.03,-15.75,-4.06,-22.87,2.75,1.0,59.13,37.0,0.0,0.9
2017-02-01    17:46:14.054,-0.26,-0.34,10.13,0.29,0.0,0.01,-15.75,-4.06,-22.87,2.69,1.0,56.81,37.0,0.0,0.9
2017-02-01    17:46:14.066,-0.21,-0.48,10.02,0.31,0.01,0.01,-15.75,-4.06,-22.87,2.31,1.0,14.81,37.0,0.0,0.9
2017-02-01    17:46:14.077,-0.15,-0.5,10.1,0.24,0.0,0.05,-15.06,-5.56,-22.87,2.19,1.0,32.69,37.0,0.0,0.9
2017-02-01    17:46:14.092,-0.31,-0.33,9.76,0.29,-0.0,-0.0,-15.06,-5.56,-22.87,2.06,1.0,28.06,37.0,0.0,0.9
2017-02-01    17:46:14.105,-0.23,-0.4,10.14,0.26,0.01,-0.02,-15.06,-5.56,-22.87,1.87,1.0,15.5,37.0,0.0,0.9
2017-02-01    17:46:14.116,-0.32,-0.73,9.98,0.18,0.0,-0.02,-15.06,-5.56,-22.87,1.62,1.0,0.63,37.0,0.0,0.9
2017-02-01    17:46:14.128,-0.22,-0.04,9.95,0.13,-0.0,-0.02,-15.06,-3.75,-25.69,1.56,1.0,15.19,37.0,0.0,0.9
2017-02-01    17:46:14.141,-0.18,-0.85,10.04,0.1,0.0,-0.02,-15.06,-3.75,-25.69,1.56,1.0,20.81,37.0,0.0,0.9
2017-02-01    17:46:14.154,0.02,-0.12,10.04,-0.01,-0.0,-0.05,-15.06,-3.75,-25.69,1.5,1.0,12.88,37.0,0.0,0.9
2017-02-01    17:46:14.166,-0.33,-0.1,9.93,-0.08,-0.0,-0.05,-15.06,-3.75,-25.69,1.56,1.0,26.44,37.0,0.0,0.9
2017-02-01    17:46:14.178,-0.38,-0.76,10.01,-0.14,-0.01,-0.02,-15.75,-3.75,-25.56,1.62,1.0,28.75,37.0,0.0,0.9
2017-02-01    17:46:14.191,-0.11,-0.14,10.22,-0.16,0.01,-0.04,-15.75,-3.75,-25.56,1.75,1.0,39.0,37.0,0.0,0.9
2017-02-01    17:46:14.205,-0.17,-0.4,9.77,-0.27,0.0,-0.03,-15.75,-3.75,-25.56,1.87,1.0,43.62,37.0,0.0,0.9
2017-02-01    17:46:14.216,-0.26,-0.43,9.97,-0.32,-0.01,0.01,-15.75,-3.75,-25.56,2.19,1.0,72.06,37.0,0.0,0.9
2017-02-01    17:46:14.228,-0.16,-0.15,10.06,-0.32,0.0,0.01,-15.5,-3.37,-24.5,2.31,1.0,59.81,37.0,0.0,0.9
2017-02-01    17:46:14.240,-0.19,-0.37,10.06,-0.33,0.0,0.02,-15.5,-3.37,-24.5,2.5,1.0,72.37,37.0,0.0,0.9
2017-02-01    17:46:14.254,-0.23,0.09,9.9,-0.28,-0.0,0.05,-15.5,-3.37,-24.5,2.69,1.0,79.31,37.0,0.0,0.9
2017-02-01    17:46:14.266,-0.29,-0.12,10.1,-0.22,-0.0,0.06,-15.5,-3.37,-24.5,2.81,1.0,78.31,37.0,0.0,0.9
2017-02-01    17:46:14.278,-0.23,-0.27,10.13,-0.19,0.0,0.08,-14.38,-3.75,-23.5,3.06,1.0,98.81,37.0,0.0,0.9
2017-02-01    17:46:14.292,-0.3,-0.05,10.28,-0.16,-0.0,0.08,-14.38,-3.75,-23.5,3.12,1.0,84.25,37.0,0.0,0.9
2017-02-01    17:46:14.304,-0.22,0.19,9.95,0.0,-0.0,0.1,-14.38,-3.75,-23.5,3.06,1.0,70.69,37.0,0.0,0.9
2017-02-01    17:46:14.316,-0.28,-0.23,10.15,0.07,0.01,0.12,-14.38,-3.75,-23.5,3.06,1.0,76.31,37.0,0.0,0.9
2017-02-01    17:46:14.328,-0.15,-0.13,10.08,0.15,0.0,0.11,-16.5,-3.75,-22.5,2.87,1.0,52.5,37.0,0.0,0.9
2017-02-01    17:46:14.340,-0.16,-0.06,10.17,0.2,0.01,0.11,-16.5,-3.75,-22.5,2.75,1.0,53.5,37.0,0.0,0.9
2017-02-01    17:46:14.354,-0.03,-0.26,9.84,0.22,-0.0,0.11,-16.5,-3.75,-22.5,2.56,1.0,40.94,37.0,0.0,0.9
2017-02-01    17:46:14.366,0.2,0.04,9.94,0.21,0.0,0.12,-16.5,-3.75,-22.5,2.44,1.0,41.94,37.0,0.0,0.9
2017-02-01    17:46:14.377,-0.48,-0.46,9.75,0.19,0.01,0.16,-15.5,-3.37,-23.75,2.19,1.0,21.44,37.0,0.0,0.9
